-4.565755484051413404e+00,4.967087453437777356e+00,-8.148401610622252988e+00,-3.523750851687551311e+00,1.745025821480332695e-01,4.650884411359510473e-01,-2.933599524284986604e+00,-1.246756311936334516e+00,-6.625975088528823775e-01,-5.817431140688862357e+00,-1.543753348305703099e+00,-5.662910186711609839e+00,-2.407555260920485551e+00,-3.624731075704681782e+00,-1.454611882894376595e-01,-4.444222821914829424e+00,-2.813712629909231211e+00,-4.708958786930743656e+00,-6.839158906697726081e+00,8.382883438907534623e-01,-6.608720802834595176e+00,-1.529658766232343314e+00,-5.993834636444624664e+00,-9.895413182713903577e-01,2.871867926843574281e-01,-5.624464890188049182e+00,2.860253116491175085e+00,4.629964415049409254e+00,-5.051064114896500534e+00,9.420567677986264599e-01,-3.002650464262436092e+00,-2.624220407186063309e+00,-1.505705632700903851e-01,-3.607117002220090018e+00,-1.047156876474322473e+01,-1.392270187814145466e+00,3.009158246411074877e+00,-1.381872385163398276e+00,-8.072468696287856682e-01,1.110308535223381021e-01,3.044193083431530056e-01,-4.128549597850762254e+00,7.932233648905308021e-01,2.593548338695970124e+00,-3.085787696408235803e+00,-6.983853659124294566e+00,1.995238285713036630e+00,-2.224742178395876513e-01,-6.653349874300273470e+00
4.476310585991530866e-01,5.903400527946135234e+00,-4.644146833823812770e+00,-6.200335268378555753e+00,-2.909933665391374547e+00,-3.681183970463953070e+00,-1.952685354054748856e+00,2.999656479932891084e+00,-4.912364745484574691e+00,-1.663462445256592481e+00,-4.693615152469821084e+00,2.953377170157344800e+00,1.701188049254625856e+00,-6.969569106717509399e+00,-3.407020093943780470e+00,4.322882147252316010e+00,-1.217633373258161233e+00,6.094910866895713042e+00,-5.875963904145575789e-03,1.984720433714778798e+00,1.834324321331006313e+00,-1.091176866967904724e+00,5.472895308054097185e+00,-2.004963367310043765e+00,6.939168141214153707e-01,-8.478874338218750140e+00,-5.136094569530939680e+00,4.798393132581999510e+00,-2.319662889112612980e+00,-1.557348169922794234e-01,-2.064863469243981342e+00,7.615196473683154554e-01,2.721080952684810095e-01,4.096909181490500096e-01,-5.812476482034060865e+00,-1.395566873625896154e+00,-2.478530881414535703e+00,-5.375642873789796106e+00,1.657022322196942454e+00,-3.962218606515137687e-01,-3.375563407559036833e-01,3.036338828783012200e+00,-2.500064335836464924e+00,4.583260656903274111e-01,4.575264686296932837e+00,2.582115285041500563e+00,2.492581616456013283e+00,-7.277834423421131405e+00,4.056740845343726143e+00
3.549577717735838522e+00,4.522014587372206407e+00,1.957405479570657469e-01,4.419161117860316956e+00,-1.737072792857242032e+00,1.414228123593924025e+00,7.759692053031268522e-01,5.462483278484406291e-02,-5.515078655236442806e+00,5.391053546863140866e+00,1.078020853523685041e+00,4.181559285777537660e+00,8.357594480402035231e-01,2.423123643335187705e+00,1.421726416300478801e+00,3.256115641494018664e+00,9.496927509470562967e-01,5.776644502826022709e-01,3.750754153443481176e+00,-8.597901510875619602e-01,2.414825445933899140e+00,1.972596844405810623e+00,1.799831888829193316e+00,8.214330365234969733e+00,1.262516050369892895e+00,4.381657931830746477e+00,4.895537163728809205e-01,5.435600885203528243e+00,6.414328916673452063e+00,4.311203722587172216e+00,4.665185894929624766e+00,4.493098793344968200e+00,3.820102248810203882e+00,5.221570792846863540e+00,5.290702763619544058e+00,8.583178959566097888e+00,2.696654513382481522e+00,2.653861925738509431e+00,7.452046940867218083e+00,1.241985170492394541e+00,-6.231034464138589524e-01,-1.133981796450759472e+00,1.384126030982232525e+00,-5.322083110521562688e-01,-1.091707817140487258e+00,-1.504313743958238803e-01,9.526636879163937977e+00,8.924842924857070869e+00,5.843893745764200176e+00
4.231717686685710689e+00,-1.871906483617650885e+00,3.583668970501082018e+00,3.150503272843149016e+00,5.516251947767560893e+00,4.140294762596088418e+00,-1.596376242736499584e+00,1.931264326652489594e+00,4.941209339188294081e+00,3.906601723027119721e+00,2.818538179970614621e+00,-3.375455708268649602e+00,-3.335795327488865869e+00,1.222383799706808549e+00,2.796351789223159745e+00,4.779248796294996993e+00,1.966028009613302263e+00,5.275784866770711901e-01,4.094290581149293562e-01,-2.393934158703312498e+00,6.924125024863673206e-01,1.669394043530842420e-01,-3.395159700965309391e+00,2.834496960868956084e+00,-9.862879173704020008e-01,3.199791654401491936e+00,-4.754993607366408970e-01,-2.136881674160687083e+00,2.627798841833418386e+00,-3.933490341357356535e+00,3.942138833757608651e+00,-1.065220768001255092e+00,1.546950224309447064e+00,4.194513361589730316e+00,3.580073791008488548e+00,3.245675134199588197e-01,9.901881429865916351e-01,-2.318063037101123491e+00,2.997537417670688598e+00,1.091899976515275483e+00,4.995189070763165873e+00,7.468189170567810509e-01,1.089016237178219715e+00,1.731187251651916448e+00,2.431146038817266763e+00,3.813708350998653351e+00,3.184228090995376181e+00,3.959607364701862586e-01,6.683140290382318049e+00
-5.006216108806157195e+00,1.209818685058705601e-02,-3.236563787520608582e+00,-1.614123420583758906e+00,-5.690460988494807637e+00,-3.222414703099986788e+00,-6.039559624498510582e-01,-3.113254460212201424e-01,3.746409733244236984e-01,-2.945563078719489081e+00,-8.392244739981500334e-01,4.586767802635919544e+00,2.133937071675302555e+00,-9.053521438164322532e-01,-4.589018705924064356e+00,3.678467101216780666e+00,-2.077165276605202615e-01,-6.152999200012506664e-01,-1.535146743747582310e+00,-2.276975945238463250e+00,-1.397960293750037941e+00,-2.796863262733467193e-01,-5.160495446482606496e+00,-2.002881687911691078e+00,-1.243254608634226099e-01,1.238595556091494743e+00,8.827395288888690850e-01,3.401817895910320688e-01,-1.894529367276374554e+00,-1.198017793603337322e-01,-6.177323921968504550e+00,-3.826254081715722566e-01,2.862010309536925368e-01,7.854020203043984849e-02,3.316920836878295420e-02,2.344659913964411146e-01,-2.945838036323175313e+00,-2.424865178910475372e+00,5.421165451624702092e-01,-2.248213400953446683e+00,4.597574544773809002e+00,-4.513229695023017740e-01,-1.809252495295445406e+00,-2.451126460092992065e+00,-1.877939523305136138e+00,3.100642918541587800e+00,-9.762825183361414361e-01,-3.080619668202261963e+00,-2.525570380963333861e+00
1.782468831672312071e+00,2.326964603798524323e+00,-3.353700744917825105e+00,-6.151734783505750315e+00,-4.218196140919683756e+00,8.034808424022290563e-01,-1.557491658873554119e+00,5.261361181719198532e-02,-1.797642551330200344e+00,2.011528178377898435e+00,7.088447826248654771e+00,8.524254125061602849e+00,4.665447778322153738e+00,-5.147442194305996921e+00,-4.701143473100593440e+00,6.237877393582446750e+00,9.158204544072504616e-01,4.415895844753570110e+00,-2.287341539867424167e+00,1.712235109113826148e+00,-1.933646887918990087e+00,-3.685886756157494837e+00,7.420889038673969651e+00,-4.851833762314941012e+00,1.094020890024640646e+00,-5.176701675993563789e+00,-4.400333422970304831e+00,1.075436645119465906e+00,3.007368654322487789e+00,1.461674595211777783e+00,2.591533893958794188e+00,2.921545493789523107e+00,7.562369767084140548e-01,2.951835300998161493e+00,-5.821918607250516686e+00,-3.738225168427701472e+00,-3.523101906868881805e+00,7.712883346024448361e-01,-1.894116041749382973e+00,1.161364565890691036e+00,1.368309402377358985e+00,3.231353740444010469e+00,4.420549769257744011e+00,-4.808618014309434585e+00,-1.325151397559332089e-01,2.401996211315711616e+00,9.337534438424053285e-01,1.183483886443087663e+00,1.187753098934983376e+00
2.946149343447160618e+00,6.731820932140879066e+00,5.337846108833753433e+00,3.146625574777700773e+00,-4.193204288998741980e-01,5.450218177591048985e+00,3.802261944048301867e+00,5.913321815583038266e+00,-7.629823177995485040e-01,3.853329373890829412e+00,4.003233127822301896e+00,3.967723621585358185e+00,2.717493022610153020e+00,-5.568670066988297140e-01,6.406652838796455640e+00,4.367476717222787741e+00,4.072310551574445547e+00,3.836768138679660378e+00,5.019651096789865541e+00,1.459567246144515940e+00,4.372136139536628718e+00,-1.786173353453802015e+00,2.624330108033383624e+00,4.132782525813517793e+00,1.877189390392979051e+00,5.263586068036653742e+00,-1.197775544366832978e+00,4.131598580692379841e+00,5.718625543558948365e-01,2.724134105708690523e+00,4.553638108950961438e-01,4.199204328308647760e+00,7.570075666372614975e+00,3.311450414356255756e+00,3.551140108551219754e+00,3.666948627179772657e+00,5.399223591171905312e+00,1.884715816291566703e-01,4.840219531276590992e+00,4.661763740322989236e+00,4.273651285838838021e+00,4.919921790803923223e+00,3.116029908394815973e+00,1.108261697110907829e+00,-1.060198022613450419e+00,3.187239341939912318e+00,4.411270447854740873e+00,2.646761469220577201e+00,4.416509709457627331e+00
4.714094782429588015e+00,-2.255767564260988234e+00,-2.625401445839369519e+00,4.749812740486317963e+00,1.359328297579251998e-01,-3.497931923282817657e+00,-2.990360655701397086e+00,1.451058456780324191e-01,-6.238113563173226517e-01,3.787317018786809264e+00,-3.957884733257304610e+00,1.902642369494817576e+00,-3.456600741820921030e+00,-9.200252665835935151e-01,-2.122849545724769360e+00,-3.985848903316714598e+00,-9.433422105654203360e-01,-1.792024454656919730e-01,-8.141053779247570787e+00,-5.323544498025839289e+00,6.357096587511892327e-01,-6.213021412604227578e+00,3.813611012388413712e+00,1.344511104990816719e+00,-2.080838304300517194e+00,3.378561137458196306e+00,2.697335397326400042e+00,-4.896831380278253043e+00,1.383033021375925653e+00,6.882780566395372279e-01,-1.206842233685301302e+00,2.140029464301843376e+00,-1.065060412182156524e+00,3.174383736362156760e+00,-5.957907477594731382e+00,-3.537557521112530967e+00,-3.716396641432484493e-01,-3.007187446965856381e+00,-2.531283439993345930e-01,-7.025547353262888706e+00,1.362141214240082387e-01,-2.152124321239117677e+00,3.291661606989835676e+00,-8.077228793049499700e+00,-1.498923145075776953e+00,-1.738393231584798082e+00,2.955354378047900799e+00,2.490202731926165924e+00,-5.347006563829122427e+00
-4.603636379180205296e+00,1.792237741625799297e+00,-8.886407944467862308e-01,1.022079029571616449e+00,2.601406416389195897e-02,-1.277648061157948822e+00,1.975339122741035069e+00,-2.915512257185762124e+00,1.080892133401400113e+00,-6.989270710156447741e-01,-1.650230660198944932e+00,-4.452809007086907300e+00,3.696333977190950471e+00,-5.875973891727389820e+00,-5.270905472897509547e+00,8.279531316543127240e-01,6.955665344349445389e-01,-3.113107114369011441e+00,-6.833709292215106146e+00,1.830476203761085552e+00,-2.176891344050701171e+00,-9.848918415347412969e-01,-1.941396069162438121e+00,-4.511307418479161058e+00,-6.573292094535979402e+00,-7.336553810356923222e+00,5.269361444802786565e+00,-9.953264085546942308e-01,-1.947958511642780000e+00,-5.746965576349857940e+00,-4.029816499305338695e+00,-2.307271075159649243e-01,3.422255769765093270e+00,2.483330551693919030e+00,-1.492567015522142215e+00,-4.136471844823996769e-02,-1.500392581958146732e+00,-7.360979357164497472e+00,-5.761997428168421642e+00,3.563547420895171403e+00,-1.026947480808451107e-01,5.975771674359914520e+00,4.094243955157968462e-01,-4.117831791624113613e+00,-1.708326230175118976e+00,-3.524145678705714602e-02,-1.872796775548208004e+00,2.173306823193755788e-01,-7.360435077905466805e+00
-2.313782576347103159e-01,-2.883674022823251804e+00,-5.901552939478029280e+00,-4.382710053944338213e+00,-5.316433399359540291e-01,-5.611841391015059965e-01,-3.564624517861952224e+00,5.338264439930353600e-01,-2.893829869067265914e-01,1.500304921436441230e+00,-1.919731898882473198e+00,-6.851812710621686398e-01,-2.639167468335993139e+00,-1.399024906011694602e+00,-3.531108390568705957e+00,-4.116980036786630492e+00,-8.919814128826323296e-01,2.479741382504389691e+00,2.489306649370337965e+00,-9.671882719373259274e-01,-2.335954872656869519e+00,1.840500396514010983e+00,7.065768146270101635e-01,-3.928369411945465295e+00,-2.170723177407685611e+00,-3.720449550522065607e+00,-2.808262223047549355e+00,-2.453585388854766958e+00,8.255371349054045904e-01,7.180596894203677971e-01,1.229453906915659367e+00,-5.823486393630772362e-02,-5.623303696227629267e+00,-6.426201522360597274e+00,-1.463424353308383052e+00,-4.177661730032158793e+00,-7.295232521006377979e+00,1.038014004277916236e+00,-5.983328018820263772e+00,9.371484127628618710e-01,-1.420266398233562821e+00,-3.103823112677855711e+00,-3.511330929786735666e+00,1.620436285942776777e+00,4.430195936070203899e+00,-2.885067656155034577e+00,-1.706942025438324295e+00,5.071271264702925663e-02,2.610479691464700380e+00
