-3.007287675947519645e+01,1.339296421418053606e+00,3.954115776498254853e+00,2.982177805466606912e+01,-9.490823705804171340e+00,-8.560018285830780727e+00,2.509165009003777058e+01,2.341631690594968163e+01,-2.661586293666549352e+01,2.812595371810573752e+01,-8.448843610982555319e+00,-2.754056786773154908e+00,2.592540636305693624e+01,-8.326968281584028020e+00,3.011192658446154624e+01,3.130978540233844143e+01,3.160496058718319290e+00,-2.810924558350047420e+01,-4.516988629809832290e+00,2.191138492431478113e+01,-8.569460249345135949e+00,-1.014077554014014781e+00,5.481369055146743996e+00,-3.073790147557699015e+01,-6.826987327235904957e-01,-2.876422997571612683e+01,3.154269331552971956e+00,-5.091849563369152953e+00,2.294550672856392382e+01,-2.423422556896451585e+00,-1.162352377172005014e+00,5.411755754201007740e+00,-3.047372594146134617e+01,6.826663753678752222e-01,2.531490165387939584e-01,-8.147296995686579280e-01,2.753605679964617892e+01,2.899279471604647718e+00,-2.701828152577745001e+00,2.938683472252396012e+00,4.456629339870708861e+00,-6.985218822898072943e+00,-7.848950403765961426e+00,2.256904358221508922e+00,2.885621120363708769e+01,3.789915651403066743e+00,-1.292309131349461682e+00,3.249157039843655781e+00,2.926223799839822615e+00,2.608852313855681260e+01,3.573256291693301989e+01
-1.473010688367721244e+01,1.162871162813751091e+01,6.217269975170964358e+00,2.855604070804928796e+01,8.202856920659522544e+00,-2.134316098465193079e+01,1.399782500657755513e+01,1.882524233530491387e+01,-1.179193855350851550e+01,2.374257308859494131e+01,-7.528816645077391456e+00,9.114556321323330934e+00,3.038863590058403830e+01,-1.535846913948256898e+01,9.367049744335586681e+00,1.493736585270178807e+01,1.723650327510573987e+01,-4.817892626349529195e+00,2.304289143655234628e+00,1.768460932746274494e+01,8.622170686388386684e+00,4.473245536828492241e+00,1.126206437575513064e+01,-2.316154172248078424e+01,1.591378328613980031e+01,-1.988026914458352934e+01,1.387159180754709098e+01,-1.176727647487285822e+01,2.241307898508987861e+01,4.816272672115792908e+00,7.648582297312392697e+00,1.511584081687548320e+01,-2.466356239273464013e+01,1.511001904035547483e+01,9.272905763253556088e+00,1.809841995416628535e+01,1.089400897179720751e+01,1.402002114803951827e+01,-5.815467756230341401e+00,1.128781340131099675e+01,2.692084762544637755e+01,8.685594334768577340e+00,-1.825574804362274506e+01,-1.462867784229128176e+01,1.893200381116783504e+01,6.255079352765478440e+00,-1.850033384714824436e+01,-8.563735763724135808e+00,-2.437130860294263712e+01,2.006603432503765561e+01,2.907143491354100107e+01
4.450357846971294862e+01,-1.242909952890247993e+01,2.732294113449474793e+01,-1.969497541346616742e+01,-3.715013731482334602e+00,-7.607882480319673846e+00,-3.380036633646629696e+01,-3.720433055176943782e+01,4.150786889939931257e+01,-4.083515083846386773e+01,-2.012639469405510972e+00,-8.056697963275958330e+00,-5.181247117550298498e+01,-7.773540399446751792e+00,-3.554582783091138509e+01,-4.269867646005116057e+01,1.637354898457083507e+01,5.363406572417199669e+01,-2.903684279065763540e+00,-3.201689703593028469e+01,-7.386177315901230500e+00,-1.048233148142014848e+01,1.414649225967102275e+01,3.514141038057013589e+01,1.881581593701969268e+01,4.567588301984801546e+01,1.454370852334367115e+01,-5.364886676294744916e+00,-4.221009343684742277e+01,-5.563687945626248244e+00,-5.537414050449603664e+00,1.708963815379112816e+01,4.734590444320797786e+01,1.741268714234643511e+01,1.115341444770722035e+01,1.876902015711636906e+01,-3.277616467202999928e+01,1.319930050363664265e+01,1.189992704681814040e+01,2.902033694459206359e+01,2.070052668673541163e+01,-1.246677133066151910e-01,-6.644464991134114484e+00,7.798926941070634555e+00,-4.069648242147635386e+01,2.504880530859842125e+01,7.801192978660932198e+00,1.243031615955310443e+01,-8.750448462657510973e+00,-3.497943556566679035e+01,-2.551012475622569298e+01
-1.978772775805358108e+01,3.186018989023092995e+00,-3.200969494452560404e+00,2.082403883520882815e+01,4.918449519844709350e+00,3.049245270627564341e+00,1.722218345559471331e+01,2.129965864431317613e+01,-2.282600855922453320e+01,3.204140196730401158e+01,-2.368867200552864816e+00,1.109634738946745358e+01,3.068434915957403675e+01,-2.965812996848376404e+00,2.024689506349960766e+01,2.384394599658233460e+01,3.015075020591504007e+00,-2.025669919130752206e+01,6.799051613608368072e+00,2.363307754378589465e+01,8.727830519666955666e+00,1.432546162568613646e+01,5.802031554870684005e+00,-1.697116830973865476e+01,6.493280839188174669e-01,-2.033350809190625696e+01,-7.210646424675056787e-01,7.967750180213246658e-01,2.509143874138383268e+01,5.661987804908009458e+00,1.045435733436341508e+01,3.229390905600196149e+00,-2.422547727613390123e+01,-2.369727152815907179e+00,1.039190451892951561e+00,2.001334782003725721e+00,1.706341682287055050e+01,1.607737093854249011e-01,-5.285819499405134181e+00,-3.172537707643067417e+00,2.320385079888939384e+00,7.446943035550399159e+00,2.631439295923249322e+00,-6.351470255193031100e+00,1.878694473138369858e+01,-3.238873431222985655e+00,-6.831149294489585522e+00,8.915783392039173805e-01,-2.092890723063554947e+00,2.218463982907530152e+01,2.062381244049519680e+01
2.260954758748595950e+01,6.841310672373515978e+00,5.035320518384856392e+00,-4.569162851646640711e+00,1.287603153147190760e+01,-2.413480481772671382e+01,-2.048519676126324995e+01,-2.338622422598471573e+01,2.019500939726129474e+01,-1.093009680780621906e+01,-2.506270190235314388e+01,6.704262373104054262e+00,-1.592107010060653849e+01,-2.870297979728530535e+01,-4.287639994802039212e+01,-1.972994809699417829e+01,2.404664424892473207e+01,4.035089948787865666e+01,1.183878751390191653e+01,-2.292944571629920603e+01,6.565064734189992812e+00,9.729968270224292226e+00,1.761459485018241011e+01,2.215820397062274338e+01,1.976786008703795616e+01,1.906885772400491774e+01,2.188225883229032576e+01,-2.305498629814378830e+01,-2.820840549780895756e+01,1.205438660324105804e+01,1.390743687798720707e+01,1.461220166352633676e+01,2.581560281677711544e+01,2.419623569446799394e+01,1.433902132930827733e+01,1.657181034348167969e+01,-1.917966090791047762e+01,1.956583293836153103e+01,-1.571097181643714968e+01,6.865253382207515465e+00,2.108677234271613088e+01,1.042769099571894742e+01,-1.434684645202740327e+01,-1.554251127682020872e+01,-2.665456813923848145e+01,1.052851423531639341e+01,-1.293134849366894557e+01,-1.540770107579656134e+01,-3.729329153312403378e+01,-2.553345437647633531e+01,-4.563028575090346983e+00
5.405483297039239687e+00,3.888301511158211099e+00,-2.603909893341084469e+00,-1.258846926598664062e+01,5.711831866479081476e+00,8.335444494016833517e+00,-7.323817061353669722e+00,-3.381908957419064166e+00,8.878799534510372737e+00,-2.812202578761676897e+00,1.446407730491935872e+01,2.872021155864892261e+00,6.781479971029433784e-01,7.830611826575325729e+00,-9.389676443135186901e+00,-5.682170902137562152e+00,-9.510243914889759509e+00,-6.428543724663001946e+00,-2.459045214677957780e+00,-2.415589895413314370e+00,2.585049118200038354e+00,1.943792751710912148e+00,-4.978118707705492696e+00,6.558397065498764889e+00,-8.395207466635739024e-01,3.254491198978416655e+00,-2.275262452848670236e+00,1.735346602625443779e+01,-5.461710897355569472e+00,-8.715255987250402070e-01,1.890231438886827320e+00,-4.966031079171052909e+00,2.903894213525306967e+00,-7.883830933812122410e+00,-4.100668980792885776e+00,-2.590749855213659636e+00,-1.649124083620113979e+00,-1.079987740881745673e+01,3.859338736374488654e+00,-1.635655819755046370e+00,1.072394726497837514e+00,-3.475939686396877448e+00,3.552503560762941159e+00,-1.674974013669184192e+00,-2.280123820974063520e+00,-1.081915074858404680e+01,3.807884087086867986e-01,5.171372446411272250e+00,9.035389625646027767e+00,-1.210158883409342856e+00,-1.386710364154228081e+01
2.175733814888198481e+01,9.262804344297606463e+00,-9.545810180550708068e+00,-1.791863828042901119e+01,6.714591592876300474e+00,6.791212506592231080e+00,-9.350068781274883278e+00,-1.450893594666018949e+01,1.799331556839030810e+01,-3.721821896138924224e+00,1.116039882734275679e+01,1.109882712127189919e+01,-1.246945303537725280e+01,1.365453001185890436e+01,-2.507679477776947863e+01,-1.879529798305187427e+01,1.505365036050383409e-01,1.507462820976171614e+01,1.087916351424536643e+01,-1.479555549075682030e+01,1.289536499990375873e+01,8.943368007766446581e+00,1.430513697308075649e-01,1.620255970589784411e+01,-8.381932952985806651e-01,1.931151061317619977e+01,8.093495903675504977e-01,8.863968384824412183e+00,-1.692711439367889881e+01,4.810082556572456092e+00,5.471317306598662000e+00,-4.351058417368713904e+00,2.376175166148833640e+01,3.241299377547548488e-01,-2.908779617044804588e+00,1.721483542905946962e+00,-1.453750311604978229e+01,-5.527957550012930099e+00,-2.755394364593073853e+00,-4.850382051564190000e+00,2.236733181082780852e+00,1.272262025580955225e+01,9.170659456224317552e+00,-2.659472985712842963e+00,-1.544783001128496736e+01,-6.056426672803567612e+00,-7.453322410967960998e+00,-1.635282911096230585e+00,2.493532097435473549e-01,-1.327424273571625868e+01,-1.899921930757422928e+01
-1.001727291328993452e+01,-8.923436960885755553e+00,1.628855636819151442e+01,2.368789864058254580e+01,-3.921954500246339403e+00,-1.613358986208788437e+01,1.016292613334972295e+01,1.199636059632825180e+01,-1.121172318690480019e+01,8.896108876382625041e+00,-1.171241166533750899e+01,-3.614963654944495453e+00,7.488874531636692033e+00,-1.644897012395760783e+01,1.375542382625008031e+01,7.404594772302484529e+00,1.179055122673500833e+01,-1.471335161568094296e+00,-2.991306051186036541e+00,3.723920574110193726e+00,-5.972253677046730935e+00,-1.073915895122701514e+01,1.090312430918431907e+01,-1.675088175006288793e+01,3.267432996593679917e+00,-9.971472175845116581e+00,1.280813109644694769e+01,-1.440764431019399971e+01,1.590206532285125718e+01,-4.303274516947373840e+00,-1.055224542729554216e+01,6.072119171067283716e+00,-9.168674243820543523e+00,1.116112782316740315e+01,2.600862611216559372e+00,1.455882352714577799e+01,1.033589349890549514e+01,1.143405211362323293e+01,1.254317848266516044e+00,1.789784462362058903e+01,1.330341465876120921e+01,-4.540570533776324247e+00,-1.107220523140342650e+01,5.012373429401648650e-01,7.531146420518519236e+00,2.225380323056671372e+01,6.502911777047891029e+00,4.991485918776064068e+00,-1.023548594463933981e+01,7.255322863105595488e+00,2.121289920737352475e+01
8.144898264118621611e+00,4.170931524668446855e+00,-9.823677885034832968e+00,-1.350904768062908623e+01,4.853829787013280495e+00,-3.343927648439200873e+00,-1.372753955198882281e+01,-1.559949420279421695e+01,5.157093496478751149e+00,-1.461687270817761330e+01,-7.186638488704730321e+00,6.642475015401411831e+00,-8.570052898928500085e+00,-2.658477274367294196e+00,-1.618877965894083815e+01,-9.906224219516003515e+00,1.569173452014521075e+00,1.555613413611592932e+01,7.635359770770559606e+00,-1.204170814687803315e+01,-2.229312351109006052e+00,1.000625875138721099e+01,1.076439265031953862e+00,1.784655957802290516e+01,3.523464990172522349e-01,6.536450561243421831e+00,6.121209778217280295e-01,-2.526716113762876859e+00,-1.670293950721389109e+01,-1.912403380467391667e+00,7.808010256865234311e-01,1.392856811584827215e+00,1.053141752849441382e+01,-1.345176239417440023e+00,4.035258737119929329e+00,2.164943770697192349e+00,-1.125535085938652102e+01,-2.351863869753132441e+00,-7.971412938105602919e+00,-6.662634577984704265e+00,9.115880273382881427e-02,5.473315464983531164e+00,-2.127254770267173800e+00,-3.360542870051702380e+00,-1.385250788357068608e+01,2.638653622599451687e-02,-4.593525552811648538e+00,-9.171812578192559684e+00,3.656180787560790790e+00,-1.284618802435191753e+01,-3.303642535869766306e+00
1.323237831224842509e+01,2.678070296816241314e+00,1.959729949083904899e+01,4.111973602387079652e+00,-2.340218808902911007e+00,-1.467647283842886985e+01,-1.085181118387844101e+01,-1.683911385029942664e+01,5.738543335529721290e+00,-1.524711235552345023e+01,-1.911673565131839325e+01,-3.954777134811613415e-01,-1.550770576302001302e+01,-1.643806526478503116e+01,-7.910906066614211696e+00,-1.239110271552427101e+01,1.662682390545288413e+01,2.030136960905772270e+01,-3.201760190091871294e+00,-1.562406668836247192e+01,-3.483623070227358731e+00,-4.447809070999984016e+00,1.664698490459304736e+01,1.777235188269193600e+01,1.796108414802966635e+01,4.150462993336606843e+00,1.472814183103658259e+01,-2.073990043578642428e+01,-1.916371532643564635e+01,-2.686152326928393119e+00,-2.520899852067729707e+00,1.102787110570548634e+01,7.890482282570776107e+00,1.985837706498808686e+01,1.306339768244279576e+01,1.482377779678659380e+01,-1.424730808989617969e+01,2.028413941978361734e+01,-2.698112138465629251e-01,1.561453587326274572e+01,1.362313724763760803e+01,-7.219744477843184960e+00,-1.681340762476610351e+01,-2.125668868247197363e+00,-1.033420706014191381e+01,1.254112540503237305e+01,1.308452353405968438e+00,-6.796417638308589027e+00,-1.986283255525970759e+01,-1.308944834975235061e+01,-3.931666696716019427e+00
