9.978447558928367211e-01,2.600807237980046205e-01,9.250656154723220226e-01
1.476075853308377983e+00,-1.879252280451432222e+00,-7.825285421389928109e-01
-1.402205060246685342e+00,-1.455285803944847078e+00,-1.152335411935004217e+00
9.654855259981931503e-02,2.922802450371009830e-01,8.867214532569343000e-01
1.132206247644408081e-01,-2.948164685781980848e-02,2.782558335113498038e-01
9.704330463437876864e-01,-1.431262816876307520e+00,-1.402234774910789072e+00
-1.946246935417504376e-01,-5.354971453602808129e-01,6.042767146989531657e-01
-1.415711746975360841e+00,-9.723172872390851706e-01,1.031282994946829623e+00
1.453874479772247819e+00,2.337075209197959913e-01,1.308023982824278564e+00
7.617688059663347833e-01,5.921662026633127685e-01,-1.236162999034146948e+00
-9.084081452568439907e-01,-7.632186501797643130e-01,-8.020383459838474893e-01
-1.376420976418213371e+00,-1.550232712568860860e+00,-1.663934288635866288e-01
7.598895493733911488e-01,-2.875463215870984746e-01,-3.408353083831905384e-01
-4.380675010559506588e-01,1.424137528679861320e-01,-2.995167746117589069e-01
-2.100525473569988755e+00,2.405715463046629310e+00,3.382180175139511413e-01
3.632414767654619236e-01,3.133047285416893368e-01,4.243564336300013617e-01
1.828026689528666482e-01,4.043556836900913942e-01,2.542334601099513591e+00
-3.791434201279854643e-01,-1.495744301204333659e-01,-8.346999972285489289e-01
-7.742741278478530997e-01,1.214964737478879009e+00,7.606167184969858663e-01
3.171077296566255366e-01,-1.672189796736995304e-01,1.230465347317898916e-01
-5.340056801485504323e-01,-6.232818997689215657e-02,4.993795245677874473e-01
-6.112615290608762741e-01,2.279778391903553580e-01,-1.263295835825635871e+00
-1.077302105413642686e+00,3.607445359038581878e-01,-2.576623968383990326e-01
7.818472898505012258e-01,-4.763546008137491961e-01,1.305445411038935521e+00
6.843120291338428141e-01,4.527694997130005672e-01,-2.447201705146699879e+00
6.361515594424639319e-01,-5.922810950005150676e-01,-1.407441045304679839e-01
-1.118649433143565464e+00,-2.712420705937810261e-01,3.353216665073547875e-01
9.042813721301197205e-01,-2.189012293644383433e+00,-3.902392990159972985e-01
-1.215857369570415791e+00,-1.468087847448977357e+00,-2.748048906214414777e-01
8.750464057795258599e-01,-1.008340616136244927e+00,-4.647849692476621608e-01
-1.865984628233993969e-01,-2.088946444938511782e+00,-5.600870957980169651e-01
-1.348681521910490844e+00,-3.641702011975000430e-01,1.179397988487886018e+00
1.997187681471833953e-01,1.686534302661521378e+00,-1.075230311263457139e+00
5.811572084628983115e-01,3.023730691594617159e-01,-5.949453857297728465e-01
1.383429850784365200e+00,3.260892736129835656e-01,-1.504525760763695708e+00
-6.118640561191019955e-01,1.986764947618109289e-01,1.094609448031408139e+00
9.827951146521674008e-01,-6.806018955763432077e-02,-1.045726587677038744e+00
-1.746984567987586168e+00,-5.958772141014266888e-01,-3.935099588712137608e-01
7.819852772462216883e-01,1.315787938215407793e-01,1.336569505400278191e+00
1.213744137679301671e+00,4.329839933848644296e-01,7.754896096389662929e-01
1.203199815612260526e+00,-4.921071393393003368e-01,3.019669595952288343e+00
6.024559312073852757e-01,2.277309949533662670e-01,5.269126001904710366e-01
-1.516455321713092996e-01,-2.588847676573702294e-01,-5.245341334515903897e-01
2.717128153072277952e-01,-8.874869960032193417e-01,-8.964640089284166002e-01
-1.968666421538929900e-01,9.119761775802935622e-02,-8.873035706203149520e-01
-1.868182184456609329e+00,-7.609814920781275693e-02,-7.805968555458251412e-01
4.802442633758091661e-01,3.203650346712380581e-02,-7.067072055126194519e-01
-4.631549753057992436e-01,-1.173543746044968472e+00,5.445239446143779194e-01
-1.301709973885430305e+00,3.699762816377473174e-01,-8.500210570519642350e-02
-7.237022635804122306e-01,-7.464592661637604598e-01,2.509557049135813789e-01
-2.124690525071731617e+00,1.672370258787566177e+00,-7.169878966315761382e-01
-5.348271012978637051e-01,3.575956124287834603e-01,-2.395388535333803082e-01
1.992325857092051233e+00,1.982047757946541477e-01,-1.463027229611316926e+00
-5.053290925438950199e-01,8.650518700075000567e-01,-1.306579580383323114e+00
-6.528154839385990060e-01,1.701400285547689961e+00,2.201984019688155714e-01
-1.617603560471548407e+00,-5.858163044161023292e-01,3.461747699812761647e-01
1.792517598012789204e+00,-8.658657340416815451e-01,1.942351112168989868e-02
-2.472789625387717682e-01,-9.830157614931058774e-01,-1.246017025861979599e+00
-1.401188546739652541e+00,-2.340386385017216853e+00,-7.892500508823325767e-01
-1.878778679990953104e-01,-2.410797974133913404e-02,-1.237436231052863045e+00
