1.764052345967664026e+00,4.001572083672232938e-01,9.787379841057392005e-01,2.240893199201457797e+00,1.867557990149967484e+00,-9.772778798764110153e-01,9.500884175255893682e-01,-1.513572082976978872e-01,-1.032188517935578448e-01,4.105985019383723289e-01,1.440435711608779867e-01,1.454273506962975082e+00,7.610377251469934157e-01,1.216750164928284139e-01,4.438632327454256621e-01,3.336743273742668325e-01,1.494079073157606130e+00,-2.051582637658008745e-01,3.130677016509013644e-01,-8.540957393017247767e-01,-2.552989815834078691e+00,6.536185954403606058e-01,8.644361988595055113e-01,-7.421650204064417222e-01,2.269754623987607633e+00,-1.454365674598764757e+00,4.575851730144606805e-02,-1.871838500258335980e-01,1.532779214358457542e+00,1.469358769900285022e+00,1.549474256969163022e-01,3.781625196021735635e-01,-8.877857476301127537e-01,-1.980796468223926965e+00,-3.479121493261526088e-01,1.563489691039800511e-01,1.230290680727720964e+00,1.202379848784411509e+00,-3.873268174079522730e-01,-3.023027505753355659e-01
-1.048552965067092613e+00,-1.420017937178975176e+00,-1.706270190625012617e+00,1.950775395231789666e+00,-5.096521817516534991e-01,-4.380743016111863786e-01,-1.252795360049926421e+00,7.774903558319102848e-01,-1.613897847557951515e+00,-2.127402802139687077e-01,-8.954665611936756253e-01,3.869024978592620068e-01,-5.108051375688730245e-01,-1.180632184122412109e+00,-2.818222833865486818e-02,4.283318705304176577e-01,6.651722238316788716e-02,3.024718977397813924e-01,-6.343220936809635946e-01,-3.627411659871381255e-01,-6.724604477759510424e-01,-3.595531615405412884e-01,-8.131462820444540496e-01,-1.726282602331676852e+00,1.774261422537528332e-01,-4.017809362082618851e-01,-1.630198346966044598e+00,4.627822555257741777e-01,-9.072983643832421841e-01,5.194539579613895175e-02,7.290905621775368717e-01,1.289829107574106681e-01,1.139400684543300679e+00,-1.234825820353652626e+00,4.023416411775490031e-01,-6.848100909403131986e-01,-8.707971491818817800e-01,-5.788496647644154613e-01,-3.115525321273726611e-01,5.616534222974543800e-02
-1.165149840783356483e+00,9.008264869541871001e-01,4.656624397304598428e-01,-1.536243686277223741e+00,1.488252193795599698e+00,1.895889176030583156e+00,1.178779571159650708e+00,-1.799248358123509139e-01,-1.070752621510542735e+00,1.054451726931136868e+00,-4.031769469731796285e-01,1.222445070382427446e+00,2.082749780768603509e-01,9.766390364837130855e-01,3.563663971744018832e-01,7.065731681919481533e-01,1.050002072082047849e-02,1.785870493905835188e+00,1.269120927036199165e-01,4.019893634447016528e-01,1.883150697056254375e+00,-1.347759061142446368e+00,-1.270484998485733596e+00,9.693967081580111556e-01,-1.173123405114159912e+00,1.943621185649292649e+00,-4.136189807597473456e-01,-7.474548114407577604e-01,1.922942026480385147e+00,1.480514791434424549e+00,1.867558960426569881e+00,9.060446582753852729e-01,-8.612256850547025389e-01,1.910064953099033680e+00,-2.680033709513803264e-01,8.024563957963949390e-01,9.472519677737479826e-01,-1.550100930908341890e-01,6.140793703460802888e-01,9.222066715665268033e-01
3.764255311556295447e-01,-1.099400790584194709e+00,2.982381742060559726e-01,1.326385896687030330e+00,-6.945678597313654778e-01,-1.496345403276707620e-01,-4.351535517216374438e-01,1.849263728479341840e+00,6.722947570124354622e-01,4.074618362411104311e-01,-7.699160744453164007e-01,5.392491912918172536e-01,-6.743326606573760706e-01,3.183055827435118251e-02,-6.358460783788809634e-01,6.764332949464997302e-01,5.765908166149409375e-01,-2.082987555779948763e-01,3.960067126616452771e-01,-1.093061508730505782e+00,-1.491257592705605539e+00,4.393917012645369158e-01,1.666734953725290402e-01,6.350314368921063934e-01,2.383144774863942050e+00,9.444794869904138412e-01,-9.128222254441585859e-01,1.117016288095852961e+00,-1.315907410511520936e+00,-4.615846048147089209e-01,-6.824160532463122153e-02,1.713342721649366407e+00,-7.447548220484399017e-01,-8.264385386590143989e-01,-9.845252442543230009e-02,-6.634782863621073723e-01,1.126635922106506982e+00,-1.079931508363423331e+00,-1.147468652411102408e+00,-4.378200447444340337e-01
-4.980324506923048955e-01,1.929532053816985782e+00,9.494208069257608074e-01,8.755124138519089494e-02,-1.225435518830167991e+00,8.443629764015471162e-01,-1.000215347389564746e+00,-1.544771096777611596e+00,1.188029792352301772e+00,3.169426119248496265e-01,9.208588237808189580e-01,3.187276529430211891e-01,8.568306119026911638e-01,-6.510255933001468653e-01,-1.034242841784464684e+00,6.815945182816269821e-01,-8.034096641738410760e-01,-6.895497777502005432e-01,-4.555325035173431458e-01,1.747915902505672858e-02,-3.539939112534839505e-01,-1.374951293418018805e+00,-6.436184028328906237e-01,-2.223403152224427082e+00,6.252314510271874681e-01,-1.602057655606747621e+00,-1.104383339428450572e+00,5.216507926097440490e-02,-7.395629963913132876e-01,1.543014595406735801e+00,-1.292856909723448355e+00,2.670508693491828733e-01,-3.928281822749560281e-02,-1.168093497741197417e+00,5.232766605317537012e-01,-1.715463312222481052e-01,7.717905512136673529e-01,8.235041539637314445e-01,2.163235949280689852e+00,1.336527949436391971e+00
-3.691818379424435803e-01,-2.393791775759263885e-01,1.099659595887113150e+00,6.552637307225978036e-01,6.401315260975920518e-01,-1.616956044310834395e+00,-2.432612439893563558e-02,-7.380309092056887010e-01,2.799245990432382425e-01,-9.815038964295794144e-02,9.101789080925919428e-01,3.172182151913020554e-01,7.863279621089761529e-01,-4.664190967359430617e-01,-9.444462559182502659e-01,-4.100496932025484154e-01,-1.702041386144059407e-02,3.791517355550818036e-01,2.259308950690852136e+00,-4.225715166064269307e-02,-9.559450004927769751e-01,-3.459817756993864291e-01,-4.635959746460944220e-01,4.814814737734623984e-01,-1.540797014444624802e+00,6.326199420033171150e-02,1.565065379653755862e-01,2.321810362002757755e-01,-5.973160689653627120e-01,-2.379217297360070038e-01,-1.424060908982531570e+00,-4.933198833621940671e-01,-5.428614760167177478e-01,4.160500462614254991e-01,-1.156182431821912715e+00,7.811981017099933755e-01,1.494484544491368805e+00,-2.069985025013532542e+00,4.262587307781009471e-01,6.769080350302455473e-01
-6.374370255522290307e-01,-3.972718143287976567e-01,-1.328805775869556227e-01,-2.977908794017283256e-01,-3.090129690471222212e-01,-1.676003806329976697e+00,1.152331564783120044e+00,1.079618592036821090e+00,-8.133642592042028552e-01,-1.466424327802513972e+00,5.210648764527585630e-01,-5.757879698130661250e-01,1.419531633207796739e-01,-3.193284171450951892e-01,6.915387510701862528e-01,6.947491436560057076e-01,-7.255973784635842971e-01,-1.383363955395055411e+00,-1.582938397335081682e+00,6.103793791072050778e-01,-1.188859257784028900e+00,-5.068163542986875436e-01,-5.963140384505081215e-01,-5.256729626954628753e-02,-1.936279805846506941e+00,1.887785967938285514e-01,5.238910238342056047e-01,8.842208704466140989e-02,-3.108861716984717138e-01,9.740016626878340855e-02,3.990463456401301956e-01,-2.772592756426650151e+00,1.955912308250694176e+00,3.900933226879264581e-01,-6.524085823870200418e-01,-3.909533751876010932e-01,4.937417773491884487e-01,-1.161039390343665267e-01,-2.030684467781494362e+00,2.064492861359319420e+00
-1.105406572324726111e-01,1.020172711715799707e+00,-6.920498477843911589e-01,1.536377054245797735e+00,2.863436888922795687e-01,6.088438344754507625e-01,-1.045253366146954743e+00,1.211145289682700854e+00,6.898181645347883917e-01,1.301846229564998403e+00,-6.280875596415789186e-01,-4.810271184607877171e-01,2.303916697683941806e+00,-1.060015822721547263e+00,-1.359497006783208506e-01,1.136891362602695521e+00,9.772496771485560119e-02,5.829536797532935966e-01,-3.994490292628751771e-01,3.700558878475187496e-01,-1.306526851735316574e+00,1.658130679618188053e+00,-1.181640451285697613e-01,-6.801782039968503613e-01,6.663830820319145420e-01,-4.607197873885534589e-01,-1.334258471402753443e+00,-1.346717505797555336e+00,6.937731526901325108e-01,-1.595734381462668994e-01,-1.337015596684391627e-01,1.077743805976262736e+00,-1.126825808756743541e+00,-7.306777528648248365e-01,-3.848798091812754563e-01,9.435158931707400554e-02,-4.217145129057887909e-02,-2.868871923899072307e-01,-6.162640209564740346e-02,-1.073052762911746866e-01
-7.196043885517928729e-01,-8.129929885540773116e-01,2.745163577239395636e-01,-8.909150829955281292e-01,-1.157355259190853580e+00,-3.122922511256933098e-01,-1.576670161638158985e-01,2.256723497298209313e+00,-7.047002758562337377e-01,9.432607249694947571e-01,7.471883342046318210e-01,-1.188944955203736109e+00,7.732529774025996838e-01,-1.183880640193317735e+00,-2.659172237996740851e+00,6.063195243593807460e-01,-1.755890583437719421e+00,4.509344618059148435e-01,-6.840108977372165722e-01,1.659550796189872113e+00,1.068509399316009079e+00,-4.533858038513876587e-01,-6.878376110286823497e-01,-1.214077403094120600e+00,-4.409226322925913766e-01,-2.803554951845090848e-01,-3.646935443916853870e-01,1.567038552723639677e-01,5.785214977288783977e-01,3.496544569931739899e-01,-7.641439239064430344e-01,-1.437791473801578457e+00,1.364531848102471301e+00,-6.894491845499376437e-01,-6.522935999350191194e-01,-5.211893123011108742e-01,-1.843069550156648528e+00,-4.779740040404866774e-01,-4.796558140079478783e-01,6.203582983435127485e-01
6.984571491073360283e-01,3.770889086269340121e-03,9.318483741143036569e-01,3.399649838012619996e-01,-1.568211160255476855e-02,1.609281682982229844e-01,-1.906534935813993525e-01,-3.948495140334503106e-01,-2.677335368939664506e-01,-1.128011331470006873e+00,2.804417053162959750e-01,-9.931236109295806802e-01,8.416312640736364203e-01,-2.494585801609488507e-01,4.949498165009073858e-02,4.938367762809563466e-01,6.433144650629278871e-01,-1.570623408633452511e+00,-2.069036761639717337e-01,8.801789120807822497e-01,-1.698105819432254471e+00,3.872804753950633838e-01,-2.255564229402189369e+00,-1.022506843635603513e+00,3.863055184018809873e-02,-1.656715102321953736e+00,-9.855107376841506506e-01,-1.471835007463586864e+00,1.648134932207559578e+00,1.642277554873339540e-01,5.672902778526693890e-01,-2.226751005151544893e-01,-3.534317487571990712e-01,-1.616474188651032540e+00,-2.918373627478627608e-01,-7.614922118116230765e-01,8.579239242923362152e-01,1.141101866657573183e+00,1.466578715574177627e+00,8.525519394612319779e-01
-5.986539369229860741e-01,-1.115896985960394439e+00,7.666631816450860670e-01,3.562928174722889141e-01,-1.768538450677030749e+00,3.554817927437690650e-01,8.145198224878662518e-01,5.892558918162995457e-02,-1.850536710093415305e-01,-8.076484876163556592e-01,-1.446534699563387871e+00,8.002979493400275146e-01,-3.091144447717087962e-01,-2.334666615436927217e-01,1.732721186919133238e+00,6.845011068591904113e-01,3.708250012811020735e-01,1.420618051872356569e-01,1.519994860765772726e+00,1.719589307416194535e+00,9.295051114795280789e-01,5.822245913979242626e-01,-2.094603071206144751e+00,1.237219142335065775e-01,-1.301069541937039942e-01,9.395322938556871506e-02,9.430460873225179341e-01,-2.739677167189556783e+00,-5.693120534701850977e-01,2.699043549407613707e-01,-4.668455460527625167e-01,-1.416906113126259470e+00,8.689634868967953674e-01,2.768719058461280302e-01,-9.711045704444846161e-01,3.148172045158237897e-01,8.215857120497958022e-01,5.292646299360853623e-03,8.005648034309967853e-01,7.826017516166135224e-02
-3.952289826543544105e-01,-1.159420516399913170e+00,-8.593076697161272648e-02,1.942929380457716626e-01,8.758327615873309213e-01,-1.151074684872267218e-01,4.574156062209908113e-01,-9.646120137337284017e-01,-7.826291558275251248e-01,-1.103892990268877522e-01,-1.054628463985013864e+00,8.202478373246812060e-01,4.631303293186070924e-01,2.790957643924534270e-01,3.389041252159445405e-01,2.021043561484797468e+00,-4.688641879667955203e-01,-2.201441285500557399e+00,1.993001968964651927e-01,-5.060354096166589516e-02,-5.175190425104032599e-01,-9.788298593587698715e-01,-4.391895218021479308e-01,1.813384292178212842e-01,-5.028167006425381391e-01,2.412453679543748120e+00,-9.605043816331479967e-01,-7.931173627076716359e-01,-2.288620040014528456e+00,2.514844150215370111e-01,-2.016406627799760098e+00,-5.394546333745013911e-01,-2.756705345605568458e-01,-7.097279658468880204e-01,1.738872677454510907e+00,9.943943913154988934e-01,1.319136876301575612e+00,-8.824188185499185488e-01,1.128594064514568451e+00,4.960009463439621902e-01
7.714059486768456431e-01,1.029438828782767379e+00,-9.087632459590531120e-01,-4.243176209779014885e-01,8.625960113284510955e-01,-2.655619092974932816e+00,1.513328082573205169e+00,5.531320642075839844e-01,-4.570396066023496573e-02,2.205076557571738205e-01,-1.029935283308976546e+00,-3.499433645891047440e-01,1.100284338220373748e+00,1.298021972326221185e+00,2.696224052563579665e+00,-7.392466628041513554e-02,-6.585529668050035257e-01,-5.142339659399887131e-01,-1.018041875287364784e+00,-7.785475594085075612e-02,3.827324300122681433e-01,-3.424228053195386978e-02,1.096346845665798542e+00,-2.342158013445365394e-01,-3.474506524985631062e-01,-5.812684768603250118e-01,-1.632634526234495231e+00,-1.567767724308454014e+00,-1.179157930637687812e+00,1.301428071664760822e+00,8.952602728899299311e-01,1.374964066392989848e+00,-1.332211654594501749e+00,-1.968624689786020232e+00,-6.600563201340828856e-01,1.758189532960280077e-01,4.986902749098274801e-01,1.047972155968052821e+00,2.842796708072146128e-01,1.742668780655631133e+00
-2.226056809483204779e-01,-9.130792180417963699e-01,-1.681218215494433510e+00,-8.889713580954499150e-01,2.421179609851230041e-01,-8.887202573536308048e-01,9.367424635352571416e-01,1.412327706037443065e+00,-2.369586905226602980e+00,8.640523004976479182e-01,-2.239604058661736730e+00,4.014990550902874933e-01,1.224870564193659694e+00,6.485610634357617810e-02,-1.279689173204239472e+00,-5.854312042777726210e-01,-2.616454457109007037e-01,-1.822447837899429379e-01,-2.028968407666670581e-01,-1.098827793093137967e-01,2.134800489101688903e-01,-1.208573653733221231e+00,-2.420198298702194994e-01,1.518261170355705403e+00,-3.846454231425179837e-01,-4.438360931551980082e-01,1.078197303714237831e+00,-2.559184666344096470e+00,1.181378601288285868e+00,-6.319037580051672931e-01,1.639285724525871846e-01,9.632135592119714373e-02,9.424681192203937519e-01,-2.675947462353476802e-01,-6.780257815644503694e-01,1.297845790651098730e+00,-2.364173817141180134e+00,2.033418170524324900e-02,-1.347925422629120407e+00,-7.615733882565589585e-01
2.011256681463136964e+00,-4.459542645585702625e-02,1.950696971513811717e-01,-1.781562855705591364e+00,-7.290446587946957102e-01,1.965574007287849145e-01,3.547576931132180866e-01,6.168865543932787743e-01,8.627898917576322380e-03,5.270042084546596728e-01,4.537819126356840149e-01,-1.829740411004531442e+00,3.700572191014953743e-02,7.679024077327039066e-01,5.898798207345194999e-01,-3.638588099707898982e-01,-8.056265075393678199e-01,-1.118311924321632178e+00,-1.310540115414123297e-01,1.133079879559721892e+00,-1.951804101481602105e+00,-6.598917297294979445e-01,-1.139802455426774053e+00,7.849575212405001112e-01,-5.543096265713008952e-01,-4.706376581547914162e-01,-2.169495699366489894e-01,4.453932508947973101e-01,-3.923889981496367363e-01,-3.046143054799926642e+00,5.433118913875196743e-01,4.390429576720425442e-01,-2.195410283312131949e-01,-1.084036620671934292e+00,3.517801106813582823e-01,3.792355335355867552e-01,-4.700328827008747878e-01,-2.167314705755386262e-01,-9.301565025243212492e-01,-1.785890920873291488e-01
-1.550429345083480959e+00,4.173188210318354852e-01,-9.443684908242938603e-01,2.381031478323121231e-01,-1.405962916267899265e+00,-5.900576458695396820e-01,-1.104894050659278315e-01,-1.660699811869263298e+00,1.151478731400921579e-01,-3.791475628799227393e-01,-1.742356197809230567e+00,-1.303242754112315716e+00,6.051200840821666649e-01,8.955559855513239853e-01,-1.319086397799670574e-01,4.047618120404974928e-01,2.238435633129106928e-01,3.296229821277380512e-01,1.285984007080293035e+00,-1.506998398214272061e+00,6.764607323616231849e-01,-3.820089555778202195e-01,-2.242589342516403406e-01,-3.022497304550700314e-01,-3.751471166612839192e-01,-1.226196191783019307e+00,1.833391992576012541e-01,1.670943032788857252e+00,-5.613302044875711355e-02,-1.385042735095726001e-03,-6.872990371566635170e-01,-1.174745464181114751e-01,4.661664260340307453e-01,-3.702424407043429233e-01,-4.538040410520010615e-01,4.032645401632468096e-01,-9.180047698190454408e-01,2.524966270768724264e-01,8.203217972614219589e-01,1.359948541679484757e+00
-9.038200727694681302e-02,1.367597239806713549e+00,1.034409886481518104e+00,-9.962126403710661604e-01,-1.217938511593150919e+00,-3.049636378544204329e-01,1.028935492594854173e+00,-7.228700756000490391e-02,-6.006575576577884990e-01,1.552243180048560767e+00,2.869044880033463918e-01,-2.320594275790741623e+00,3.171606262926885966e-01,5.200406145708674766e-01,2.256086544711037867e-01,4.497121002319925398e-01,-6.727560892298173334e-02,-1.318395869644734208e+00,-3.707040032204533819e-01,-9.456157955562911610e-01,-9.327409107943781530e-01,-1.263068349102275834e+00,4.524890926396463731e-01,9.789614541262708913e-02,-4.481653626807080570e-01,-6.493379277303881203e-01,-2.342310502145216952e-02,1.079194728112489177e+00,-2.004215715498915085e+00,3.768765208508927378e-01,-5.457119740177823752e-01,-1.884585844979447700e+00,-1.945703083163958791e+00,-9.127834941352918063e-01,2.195095557930450969e-01,3.930629339800913447e-01,-9.389815726777850369e-01,1.017020991413244424e+00,1.422983496516106117e+00,3.960865849565601837e-01
-5.914026678081109045e-01,1.124419184510368375e+00,7.553956956633383069e-01,8.674074113549179454e-01,-6.564636749715314634e-01,-2.834554505274702318e+00,2.116791021483675372e+00,-1.610878403449933716e+00,-3.576807186022112894e-02,2.380745351219750283e+00,3.305767562743738841e-01,9.492464735582354374e-01,-1.502396569381712732e+00,-1.777666954733706284e+00,-5.327027919795545019e-01,1.090749734434500073e+00,-3.462494476473099714e-01,-7.946363210714987302e-01,1.979672899449674561e-01,1.081935218477265259e+00,-1.444940199073371678e+00,-1.210542994123351646e+00,-7.886692545093662021e-01,1.094638374712091355e+00,2.348215259487319018e-01,2.132153410570443608e+00,9.364457258311158494e-01,-3.509517686967038308e-02,1.265077838088765949e+00,2.114970127318780146e-01,-7.049213525074452535e-01,6.799748442451025721e-01,-6.963266538610828338e-01,-2.903971008038667700e-01,1.327782695957983039e+00,-1.012814862173993524e-01,-8.031413873416283211e-01,-4.643376914354916396e-01,1.021790585588673084e+00,-5.525406734167291889e-01
-3.868708468506465437e-01,-5.102927396336285337e-01,1.839254943403099418e-01,-3.854897603756082813e-01,-1.601836048972536952e+00,-8.871809418450402607e-01,-9.327890415064381546e-01,1.243319384455154664e+00,8.126740421090421496e-01,5.872593793998257539e-01,-5.053583172644099397e-01,-8.157915419939713031e-01,-5.075176016573570426e-01,-1.051880102551673968e+00,2.497200391587007129e+00,-2.245321648371402024e+00,5.640085350738091030e-01,-1.284552297992527237e+00,-1.043434914946926445e-01,-9.880019424937344086e-01,-1.177628962482630826e+00,-1.140196300934961604e+00,1.754986153742058574e+00,-1.329884223095919860e-01,-7.657021944780862954e-01,5.557869640828729807e-01,1.034931456629934778e-02,7.200337593416524795e-01,-1.824256655937829930e+00,3.036039044620014171e-01,7.726948371023817375e-01,-1.661598291114563697e+00,4.481952844233124678e-01,1.696181572828160622e+00,-1.485770335470272194e-02,8.214059370248114611e-01,6.705704503109098935e-01,-7.075056975105769030e-01,3.976673458649516296e-02,-1.566994710861602247e+00
-4.513030371025261167e-01,2.656879749662359180e-01,7.231004937377981667e-01,2.461212524791161690e-02,7.199837301431654124e-01,-1.102906212955369725e+00,-1.016972745548715973e-01,1.927938451307721623e-02,1.849591246679636480e+00,-2.141666562000842378e-01,-4.990166379941828878e-01,2.135122384354860847e-02,-9.191134448699437298e-01,1.927538490652161707e-01,-3.650552165462576659e-01,-1.791327548041183659e+00,-5.858655113386084662e-02,-3.175430939301992495e-01,-1.632423302067983251e+00,-6.713415461452176825e-02,1.489355962074480288e+00,5.213037482757136853e-01,6.119271927311578096e-01,-1.341496725583042560e+00,4.768983689222224265e-01,1.484495813800780772e-01,5.290452383344316223e-01,4.226286217088256469e-01,-1.359780725503813681e+00,-4.140081155796743184e-02,-7.578708604251660486e-01,-5.008409428482209214e-02,-8.974009269018304868e-01,1.312470367140996297e+00,-8.589723884443423163e-01,-8.989421564655359909e-01,7.458640654355352950e-02,-1.077099069403994802e+00,-4.246633024328657080e-01,-8.299645975379619234e-01
1.411172063889611694e+00,7.858038268311725583e-01,-5.746951846539464365e-02,-3.912170521740162554e-01,9.409176145751133591e-01,4.052040803228880717e-01,4.980524046828567197e-01,-2.619223734425048244e-02,-1.688230027771432162e+00,-1.124659825595527157e-01,-5.324899192090677413e-01,6.450552734598768989e-01,1.011842432994189078e+00,-6.579510447611686130e-01,4.683852342770516430e-01,1.735878997685713188e+00,-6.677127205705589708e-01,1.681921740073137661e+00,-8.525858471706470043e-01,2.295975560795144449e-02,-1.114561184184125094e-02,1.149889987006237450e-02,-8.376780419079452589e-01,-5.911831037644297293e-01,-6.677202863593993953e-01,3.269625954044573790e-01,3.300351145103116446e-01,2.225944331738258786e+00,1.370989006291121415e+00,-5.098432421384790914e-01,3.248696157961860620e-01,9.971179807917595062e-01,3.060182433851780723e-02,-6.964157844693558141e-02,5.157494276988904003e-02,8.672766288084278186e-01,-8.483205228052325131e-01,-3.256694688201741683e-01,4.704331448464818544e-01,3.114470715541555190e-01
2.395827598563913252e-01,-3.698011663038032193e-01,9.725357891425369106e-01,2.133868247204537383e+00,4.064154936762062187e-01,-1.931767015498399021e-01,7.557402888945425889e-01,-5.391326367529899466e-01,-7.496903447028966383e-01,3.280874761371180282e-02,-2.582796632969944550e+00,-1.153950363652009425e+00,-3.479618559208458306e-01,-1.353388858147713369e+00,-1.032643101892129600e+00,-4.367483374580073963e-01,-1.642965293530609161e+00,-4.060717962598319186e-01,-5.352701645328444835e-01,2.540520838501601764e-02,1.154184030494019186e+00,1.725044164928659085e-01,2.106202134206362417e-02,9.945445703071174870e-02,2.273927751211284598e-01,-1.016738648609768925e+00,-1.147753247707981733e-01,3.087512418366131217e-01,-1.370759982543060529e+00,8.656529228158532652e-01,1.081376034458189750e+00,-6.313759884493888030e-01,-2.413377914531045498e-01,-8.781903428100731324e-01,6.993804835878171255e-01,-1.061222287445909185e+00,-2.224770102429202978e-01,-8.589199078076715788e-01,5.095427701128949632e-02,-1.794229271489721000e+00
1.326461642365693194e+00,-9.646064242062638572e-01,5.989468311627604846e-02,-2.125230447703091996e-01,-7.621145119224981279e-01,-8.877801366359353574e-01,9.363985435524595502e-01,-5.256405931019396682e-01,2.711701846373109070e-01,-8.014968853943748028e-01,-6.471814318477606687e-01,4.722471500878487327e-01,9.304084961111163121e-01,-1.753164023270199490e-01,-1.421919871640437094e+00,1.997956079750005109e+00,-8.565493082342094944e-01,-1.541587399671787484e+00,2.594424587768151991e+00,-4.040322938509371409e-01,-1.461732688261408120e+00,-6.834397667886817906e-01,3.675448960222690298e-01,1.903115575939396953e-01,-8.517291972535899758e-01,1.822723600127959420e+00,-5.215796779933731253e-01,-1.184686590411551999e+00,9.606933984606597088e-01,1.329062846539682319e+00,-8.174930976162264606e-01,-1.401347293039310493e+00,1.030438267415604736e+00,-2.047323613057961733e+00,-1.226621659396615494e+00,9.674461500502350431e-01,-5.535254802238957078e-02,-2.639373485926878593e-01,3.528166064943783486e-01,-1.527744235454086830e-01
-1.298686722163090224e+00,1.276075346006187550e+00,1.325014052886815286e+00,2.053325637779596924e-01,4.513401543201027433e-02,2.339624806020057957e+00,-2.764328450158372030e-01,-2.595769818340394330e-01,3.644812492405055671e-01,1.471321956142338294e+00,1.592770754417483614e+00,-2.585726316767712474e-01,3.083312459593452459e-01,-1.378083467064077139e+00,-3.119761079162129414e-01,-8.402903954793065067e-01,-1.006831752298983806e+00,1.681576716267327631e+00,-7.922866618061449318e-01,-5.316059080114549085e-01,3.658487879168582091e-01,1.297825266973585467e+00,4.811151263888354124e-01,2.759355114021582178e+00,-7.466797825114944442e-02,2.587164402297456589e-01,2.756006739840563546e-01,1.435049386789154502e+00,5.072389511096152548e-01,-1.162297003871490958e-01,-9.474885949068795332e-01,2.444434559616325831e-01,1.401344831291959636e+00,-4.103817936578705861e-01,5.289436184165822175e-01,2.461477886848441599e-01,8.635196583813146143e-01,-8.047537406378693081e-01,2.346647030526561650e+00,-1.279161107028258249e+00
