-2.700494146614887663e-03,6.184715889017341345e-02,-3.969765579838777786e-02,-5.506910819994737969e-04,-2.645025097855471796e-02,-4.348829294878442213e-03,-4.704380478307491203e-02,2.732990192203856028e-02,-7.216294238856731103e-02,8.829774619698154206e-03,1.078942433054887705e-02,2.559239431715008839e-02,7.876261515088852500e-03,5.831901976095042912e-03,-3.557195324445007727e-03,8.513662275689315093e-03,-2.147162340624212892e-02,2.976858874699342752e-02,-2.152369794038800840e-02,1.939648727853515026e-02,3.774933428486339920e-02,-5.691326565743080011e-03,-4.944855306156607615e-03,-1.746743607784178101e-02,-1.318192357874792102e-02,-2.530048249282854794e-02,-3.548431934057504067e-02,5.741421527890241266e-02,2.890384840741682532e-02,-2.139395500827613594e-02,1.907185788583366445e-02,2.904277165184526027e-02,3.241750903763235964e-02,-3.913525284949113080e-03,8.415803590593062431e-04,-9.058664262637921086e-03,3.232140146304659373e-02,-2.675739955686484012e-02,-8.148543955957990997e-03,-2.174907191898701585e-03,3.278530927213997581e-02,-4.991108236103418416e-02,2.901084507384021210e-02,-1.112353067725950322e-02,4.194465751399314296e-02,8.873621716477321855e-03,-3.274265306107049939e-02,1.059764846245765018e-03,8.055864600059087222e-02,-2.075605083996231309e-02,-2.186985421185320272e-02,-1.896286669689276755e-02,2.415276625184693479e-02,3.424379036727825953e-02,3.048499202377075168e-02,3.146637261800909469e-02,1.184549490570493274e-02,1.613000120539306512e-02,2.688447594747166505e-02,-6.434042890937222148e-02,3.240447231162540270e-02,-5.339477592597623862e-02,-1.860796129239304306e-02,6.857983411361182058e-02,1.090052057314832082e-02,2.502563193547645976e-02,-1.421146115238381032e-02,-4.940302855285515909e-02,2.593036470618174591e-02,-2.261008216497936880e-03,-2.303608003216908728e-02,1.347597732014158131e-03,1.496612482420160055e-03,4.875315642294628798e-02,3.348936043222176112e-02,4.355241300557895906e-02,-3.128315280103235313e-02,-4.375820193219203541e-02,-4.378628541513015365e-02,-2.459746718130880958e-02,2.914337550797057794e-02,-1.528962215072842377e-02,4.801412397470534998e-02,-3.970029261612512822e-03,1.910575878345298351e-02,5.534678015530609257e-02,-6.111579870254070512e-02,3.073240673856154556e-02,-1.239901299491262803e-03,9.923333745498703895e-03,-2.305852604168142500e-02,-2.305321216148148097e-02,5.339855450067636233e-02,3.174195810712498317e-02,6.225079925929635771e-02,-4.035150362777486371e-03,-3.719957749533442382e-02,2.379923736491700026e-02,6.566563065394798171e-03,-2.572652501198507621e-02
2.332042925015741404e-03,4.302526352752745510e-03,-5.542486726104203093e-02,3.141509107902487608e-02,-1.398500108266675750e-02,-2.700057448472031277e-03,-1.815386752086109098e-02,7.782992541857829127e-02,-5.665161372971673492e-02,-5.299460540709210327e-02,2.352376992246324114e-02,7.863828696416481565e-03,2.999851325054266396e-02,-3.103083979085258237e-02,-8.228956184040398317e-03,2.436390513253314932e-02,-2.145042161533124159e-02,2.783846714329115193e-02,-4.434025652463009087e-02,9.050803165140104342e-03,-6.865369405429815226e-03,-2.995738361159604526e-02,2.850877504494007605e-02,-1.429181107989502784e-02,-2.361643054418341783e-02,-3.234329963843642075e-02,-1.313081834919207352e-02,2.096116171725548316e-02,1.292749655346309319e-02,1.983782543291654279e-02,1.860317268463880513e-02,1.524739851608290786e-02,8.738073373606446842e-03,3.291260450913176261e-02,-8.274369182736888290e-03,-1.028018760994592849e-02,2.645694495654279249e-02,-2.672775157072839955e-02,3.691447078585104874e-02,-2.158817404573614221e-02,4.194766736033519669e-03,-1.574974782467538845e-02,-8.221611580847672240e-03,-4.347779216718110872e-03,2.825288348830566273e-02,6.683280362148811583e-03,2.631496203288839070e-02,-6.940610735608539195e-03,5.847814947210023401e-02,-4.332546157377272639e-02,-4.252431422039388426e-02,1.339670813726090079e-02,1.968151065338392264e-02,-9.311350310136311953e-03,3.349542987291025120e-02,1.966320114866267413e-02,2.099546167673294397e-02,6.306206517539941422e-03,1.939707733167946382e-02,-5.318408566721861963e-02,4.160442184941576943e-02,-5.402692866874558159e-02,-2.502562184029024847e-02,1.263179770333788636e-02,-8.866227498089209597e-03,-4.154585804551697535e-03,-2.134301428100146211e-02,-5.842740204504336815e-02,2.994439152492836542e-02,-2.140060241465383678e-02,-1.551816742591196653e-02,-2.352282766747163661e-02,1.018882273472590874e-02,2.453936876538113585e-02,2.710857081364793919e-02,1.263213055717349667e-02,7.566672763932118066e-03,-1.386137697522400562e-02,-2.532447746310654765e-02,-3.086535779801684656e-02,3.116327085860381638e-02,4.069949567591124064e-03,5.786789205830740468e-02,-3.122291160155563766e-02,-2.272368044436327145e-02,5.265533257428256508e-02,2.286702187304948889e-04,-1.529221552973679052e-02,3.118639795450127948e-03,-2.265580606517468565e-02,-2.668671453484514067e-02,-4.542516446925944085e-02,-2.804191815573397334e-02,7.172555865789831051e-03,2.098178450484886742e-02,-1.792835777546814002e-02,-2.648026572218978303e-02,1.287472062597766823e-02,2.857797986315586264e-02,-5.084036969002899559e-02
-5.885227678891165326e-03,-4.363058856701936342e-03,8.116214861162948310e-03,-3.216296990857838052e-03,-7.715122872910077159e-03,-2.143124018201555264e-02,2.509356899602062721e-02,4.131049469463174417e-02,1.772930098800210366e-02,-5.489614917835822921e-02,9.917188990563770290e-04,-3.538898832237172970e-02,3.761646923713511009e-05,-2.339286908446174679e-02,-1.862772407141981279e-02,-2.610255005596834668e-02,-1.370052062906113727e-02,1.871499503071410303e-02,-9.497457511223864404e-03,-9.031231252169369395e-03,-5.961596345328204483e-02,1.168630935027307333e-02,9.236254300504289153e-03,1.271205697941995595e-02,-9.010473033303785908e-04,-2.433286849498226059e-02,-1.033772015532698728e-02,-7.954913132946746582e-03,-1.220860031368671897e-02,5.196496550274060100e-02,-7.205453900578600093e-03,-1.192332448321102405e-02,-9.201913865524016106e-03,1.542647759328835862e-02,-1.403317892865358837e-02,-2.443770451638927962e-02,2.146195476100609331e-02,4.224694877443463566e-03,2.745925862447197441e-02,-2.849274233166722292e-02,6.535927969946206222e-03,2.033745527607758175e-02,-1.975382041848631684e-02,2.027541133186099714e-02,2.308253684929128299e-03,-7.153095652309142405e-03,3.674297729959306869e-02,-2.642406946852465062e-04,-2.371732175164202594e-02,-9.262936837430979856e-03,-8.415011367276181709e-03,1.117856887243330773e-02,-7.866322181829683499e-03,-1.715367809249293898e-02,-1.459574188585162184e-02,-5.475115122432889364e-03,2.381130793702209564e-02,-2.251389511868280568e-02,-8.843349154076919974e-03,1.570644813273824186e-02,1.914047969113115422e-02,1.052627007063103130e-02,-5.581511730950962889e-03,-2.861674058507041388e-02,-1.789802357057928422e-02,-4.482552767879017380e-02,-1.587586498860718912e-02,3.985798091647618779e-03,2.009707202797532746e-02,-1.339781043929265392e-02,-6.072963844766237664e-03,-3.204871600420931832e-02,1.830770981069559239e-02,-4.354046797183952835e-03,-2.891309498799996339e-02,-3.665660790986276230e-02,8.062264012312728503e-03,2.683032719929502596e-02,-7.606693719066563546e-03,8.521605819122235123e-03,9.837905593569064647e-03,2.303271816223280075e-02,1.692958961762108111e-02,-2.289959878862559903e-02,-3.812966210531060218e-02,-7.254119063553956213e-03,1.986372878110343604e-02,-1.239477590961059368e-02,-7.039396770046173375e-03,-2.015885841196713921e-02,1.341310744443673271e-02,-8.999694847731085773e-03,-7.398843355123882470e-02,-3.998898361421103845e-03,-9.513760607480829107e-03,7.249297555523558610e-03,2.859858778449195227e-02,-2.961282231045462773e-02,2.085997594523520716e-03,8.327150522635946416e-04
-3.135832575719512544e-02,1.256652891582299703e-01,7.873027357701114278e-04,-5.006717477485430473e-02,-7.575352678025690234e-02,-8.809660320667098143e-02,3.951862100966776169e-03,1.302438569184680150e-01,-3.873903274461156648e-02,-1.244403129075596637e-01,1.995625889493911689e-03,-8.185852792138924305e-02,-1.608369881894983894e-02,-3.825736301021404051e-02,-6.918635125960378995e-02,-1.066712782814392552e-01,-7.779987787612424599e-02,1.090228935410493122e-01,-3.537881617345112195e-02,1.509361435444993727e-03,-1.272162280331455841e-01,6.548870290180147657e-02,-1.012965746741574871e-02,2.308311926572629430e-02,-7.237703250964429638e-03,-1.143473602397763605e-01,-1.081429335310384043e-01,8.214328617552521528e-02,7.617494316469405197e-03,1.221290929803044295e-01,-3.505139529065150628e-03,6.320862903976370330e-03,3.220977387346058568e-02,1.055748977761745110e-02,-4.132457282118180003e-02,-1.018158479581016962e-01,1.270758952692812582e-01,-1.656241559058889076e-02,4.123720132875816763e-02,-8.756411512394526864e-02,9.778621245442620236e-02,-2.362521156401042183e-02,4.041700905279234889e-03,5.513588345732507029e-02,7.557896455151687232e-02,-1.367817418392591050e-02,3.011961666583925709e-02,9.613743237778464568e-03,3.398245232780428698e-02,-3.384995863810621314e-02,-3.423308304671557334e-02,-1.853613711244080087e-02,4.832117877485346026e-03,2.757710474205499543e-02,-2.160462888520597174e-02,3.128042969000275481e-02,9.359257504670630279e-02,-5.395657882402394440e-02,7.975050438539221451e-03,-3.180468698311818276e-02,1.008552617215083269e-01,-2.433360648697957193e-02,-3.617247221097442955e-02,4.042497302159641509e-02,-3.129073149017883720e-02,-1.048189673732515537e-01,-6.886267314322896960e-02,-3.439562868273608742e-02,1.026531738773979463e-01,-3.100856749951183544e-02,-5.964469790842171631e-02,-9.035103069190088265e-02,6.079140773115298407e-02,7.095811755592475178e-02,-6.105609472308961422e-02,-4.946993604804848788e-02,-5.281696601427954968e-02,1.332169554914723261e-02,-1.033739838469073385e-01,9.618845257084975703e-03,7.015162049588664905e-02,4.582036258092596348e-02,1.106928099336992460e-01,-5.949271962610512554e-02,-7.198532154404498062e-02,4.292801507728681576e-02,-7.069603750978596668e-02,4.415724652921117904e-02,-3.315670641689202891e-02,-2.607704035265250367e-02,2.687389124239250582e-02,-3.587446075562729375e-02,-1.195522078653335624e-01,5.206707529237609988e-02,8.774245938073739481e-02,3.866008637056615044e-02,5.030907926847906497e-02,-7.016204171066028894e-02,-9.812015569614564170e-03,1.191375389138264306e-03
3.985782574568952526e-03,-2.643562390558255523e-02,-1.690136392886144520e-02,2.048084946637743903e-02,5.742799772893388000e-03,4.888798711836652745e-03,6.320797926029107089e-03,2.656274906368196603e-02,-3.905823957454742767e-03,-2.583738782023330127e-02,9.191710651330420659e-03,-1.688926906391617405e-04,1.483237285782270168e-02,-1.727047745953222760e-02,4.816682692456440468e-04,1.645467808603402055e-02,-7.332620199635385676e-05,-1.022695046415941084e-03,-1.516295445962182430e-02,-1.905467029817818235e-03,-1.019408942692641602e-02,-1.830592529149576569e-02,1.821544158673642569e-02,-3.057126861348381797e-03,-8.106925980504922982e-03,-2.780177926394663667e-03,1.120476071354927113e-02,-1.317282315828244635e-02,-3.447492721278283545e-03,1.191746444414213367e-02,3.815241428233379344e-03,-2.130960819902342086e-03,-8.384784157289633735e-03,1.916706210278794342e-02,-2.637375071637225194e-03,3.084354957718994043e-03,-3.692673220693438833e-03,-4.519380061084154153e-03,2.120956963595987260e-02,-6.448628151549700392e-03,-1.466337836650065223e-02,1.019751932856886520e-02,-1.508769403526086066e-02,-1.523008442360203980e-03,-3.262365772400146156e-03,1.338629987057953418e-03,2.462187599164589874e-02,-4.777460326550581581e-03,2.212521912935355630e-03,-1.495299892796037207e-02,-1.409031624847437332e-02,1.521381544684861746e-02,2.157363409265389623e-03,-1.884651035447532444e-02,9.077681941229565413e-03,-1.901345609555763752e-03,2.359630622291121558e-03,7.769465360319689588e-04,8.576884533149562156e-04,-5.124742674697295268e-03,6.173712867353386632e-03,-9.884519036667203593e-03,-5.376355915700345607e-03,-1.947681428837816364e-02,-7.084195362381510812e-03,-5.408100114282320472e-03,-3.078029708979957563e-03,-1.319934470025967664e-02,1.863039126828067507e-03,-9.429913282248980969e-03,2.790184770523011087e-03,-8.622387123383236374e-03,1.804388584808035850e-03,-7.491686712170177002e-03,6.623916271513983697e-03,-5.656270534833186120e-03,1.821504868707127592e-02,7.035280214480498992e-03,7.080232169150981955e-03,-9.035718664128706765e-03,3.195717358738871337e-03,5.162638531322882168e-03,9.174971795033447577e-03,-1.273482639558541109e-02,-1.547997093219073174e-02,7.403101237871026301e-03,2.567549666447734719e-02,-2.185291413399230095e-02,4.006269065729099049e-03,-1.471865723649637067e-02,-8.200447557280344732e-03,-1.519904452482262122e-02,-2.797530332420519045e-02,-1.011308553628800094e-02,-1.518337346306337758e-02,-1.070318157383102521e-02,-4.366707301880662882e-03,2.617504067522587012e-03,1.415824953559904203e-02,-1.931561811374278570e-02
9.472195735528578242e-03,-1.071702307050968611e-01,4.998663993938208538e-02,1.223779718219347203e-02,4.872462495241421110e-02,2.137883738015110280e-02,6.264825287957229150e-02,-5.428994182005653785e-02,1.016448946216956528e-01,5.473271160239984515e-03,-1.327489450115728817e-02,-2.012689070903356942e-02,-5.518105231834898212e-03,-3.838689569745635816e-03,1.647816354419142162e-02,9.184246278597247778e-03,4.160364133308037948e-02,-5.804325074183158684e-02,3.225932263628335239e-02,-2.625636993996089893e-02,-3.007394473394827197e-02,-6.243517071313783515e-03,1.097885551093291494e-02,1.880483762887256993e-02,1.749427054957153685e-02,5.245267453476219061e-02,6.698840208258165230e-02,-9.196509702260821650e-02,-4.012370695640257723e-02,9.504410278521167529e-03,-2.412728295675457824e-02,-3.989288646804890759e-02,-4.967246967941769259e-02,6.257660694820045208e-03,5.474004253551506376e-03,2.967310657451059652e-02,-6.487568924506446899e-02,3.760342503258038566e-02,6.993074889542830186e-03,1.671916100458855151e-02,-6.217461096349218702e-02,7.168645981531981959e-02,-4.139376074285084500e-02,5.206022181174680546e-03,-6.886997521417011214e-02,-9.255172963312744555e-03,4.198866077634900301e-02,-3.740527634579101073e-03,-1.122250561138466302e-01,3.101442611388001425e-02,3.268433954038536815e-02,3.053897671765580177e-02,-3.251947986485834857e-02,-5.286815716627771278e-02,-3.541858070989682694e-02,-4.728942854515150174e-02,-3.116851417372481711e-02,-1.215438375704105088e-02,-3.686591572990274152e-02,8.991997988174842138e-02,-5.908711285684888764e-02,7.343644013759111078e-02,2.998395598087216785e-02,-1.006588728526935511e-01,-1.022028322935723127e-02,-1.627566602993776174e-02,3.002016414388658169e-02,6.935057758587584442e-02,-5.144843196891147469e-02,6.833778158806736412e-03,4.103654492496392608e-02,1.219605564210113520e-02,-1.198737306042192176e-02,-7.774602579790641788e-02,-3.310137396833800344e-02,-5.022921025564528602e-02,5.311330389479406583e-02,5.681504881776133081e-02,7.657634134960814021e-02,2.964373577097190876e-02,-5.001862636506327481e-02,1.329882069622792887e-02,-8.099944000407746647e-02,1.342070326869980457e-02,-1.547318182171830009e-02,-7.953568355066709117e-02,9.679957135325899242e-02,-5.146130009662919919e-02,7.842509459883540215e-03,-1.094176772089942330e-02,2.481208616816702253e-02,3.436567702456464618e-02,-5.476446515502565032e-02,-5.238914354743822582e-02,-9.962319406099019725e-02,-2.774879689202400940e-03,4.017253286029071752e-02,-1.931094387359033257e-02,-4.941594830128933150e-03,3.103477104426279054e-02
1.341794508234768826e-03,1.528475919081910203e-02,-3.977620988436595534e-02,1.776885906186912931e-02,-1.237922381792770296e-02,-2.665503213975623192e-04,-2.209735556719495675e-02,4.492676823175649481e-02,-4.794656911999026910e-02,-2.242241019268631855e-02,1.522400140705306402e-02,1.304487560973818100e-02,1.835149445913510091e-02,-1.386115180231766233e-02,-3.475091699647927298e-03,1.791347105070182494e-02,-1.495893554787229920e-02,1.970438056692470907e-02,-2.818081384615891971e-02,9.856264742661624903e-03,9.652260498301139247e-03,-1.904746504721503003e-02,1.402896796759210696e-02,-1.276164290696637713e-02,-1.576631396231170656e-02,-2.076812981445544382e-02,-1.346084583428175212e-02,2.406010905404298503e-02,1.425106724708445627e-02,1.647789476269634823e-03,1.495048551425622041e-02,1.554771660702875674e-02,1.231912279224608130e-02,1.608658732411340220e-02,-3.069215958394250817e-03,-5.154861032092780855e-03,1.917439754266455146e-02,-2.074463395038020699e-02,1.628206191750848283e-02,-9.689994271512448326e-03,8.297877496274587775e-03,-2.086043400439403436e-02,3.195459847535013845e-03,-6.673335398093358482e-03,2.400835763837150943e-02,6.229139982602696982e-03,4.488923838819249869e-03,-3.640552835842583105e-03,5.124932458930520768e-02,-2.748218863368647596e-02,-2.734231357250523423e-02,2.567496222467241084e-03,1.664128252660984630e-02,3.382546707924851282e-03,2.630323196498447411e-02,1.786676114317496331e-02,1.176779609358955155e-02,8.997065686058326739e-03,1.712866808096338150e-02,-4.423372557737430960e-02,2.788837701257134219e-02,-4.198982018171674990e-02,-1.718362043368439063e-02,2.369326934321334607e-02,-9.934787011055162039e-04,7.144870545136934072e-03,-1.322259892922571060e-02,-4.299992421334114523e-02,1.997250634798567251e-02,-1.109437814610750132e-02,-1.271141617648509532e-02,-9.711064382492244629e-03,4.187589678065029714e-03,2.396126450324752299e-02,2.475258365625001428e-02,1.945067151967864311e-02,-2.863409071687140952e-03,-1.920808835907366827e-02,-2.221830792563058571e-02,-2.304760336999335177e-02,2.231455750448435929e-02,-3.078667007702913603e-03,4.034041467246172324e-02,-1.599016554575342919e-02,-5.089027266243122474e-03,4.129255067701755738e-02,-1.413651515318608241e-02,-1.138008094733429900e-03,2.189575779656033772e-03,-8.675429245737180731e-03,-2.088533957164693394e-02,-2.914435452022187678e-02,2.384354328532076531e-03,1.079374655787619999e-02,2.519919248088316882e-02,-1.155106009471713879e-02,-2.511703680732826557e-02,1.491428145715140152e-02,1.709131861867565008e-02,-3.368144953815421783e-02
1.614342683231411932e-02,-2.796185169710860632e-02,-3.321780949597016169e-02,3.098000232952363361e-02,2.331643548839250693e-02,4.673636497634000436e-02,-3.663003835775408695e-02,-4.766249553407582440e-02,-3.345212713851804243e-02,7.181733744924019558e-02,8.565754426400779345e-03,6.498796190649033799e-02,1.741092901936916459e-02,2.286568739066045103e-02,3.603391770011751122e-02,6.875128304138694579e-02,2.723864848020316962e-02,-3.860046861481031960e-02,9.783431119313569860e-04,1.346757645223498924e-02,9.780503243342791864e-02,-4.393521365962765879e-02,4.982996927495062477e-03,-2.657846019732250029e-02,-7.260978673388971717e-03,4.430599104556657425e-02,3.550610342544240766e-02,-4.776126146614470894e-03,1.696896067008426753e-02,-8.233873598081971334e-02,1.698275158497382017e-02,1.801870422336439986e-02,5.057653218091737006e-03,-5.631911590892071245e-03,2.326945988919933844e-02,5.054248993315924726e-02,-4.720435796789529403e-02,-1.169138042351693281e-02,-2.561625140453969648e-02,4.617666468580739619e-02,-3.233855258135918259e-02,-2.274229704227442861e-02,1.709366472234217019e-02,-3.943551804074500039e-02,-1.111589236436002007e-02,1.455605369561545001e-02,-3.738584166742606879e-02,-5.370824486470157297e-03,4.215689781713265194e-02,7.388081385358560502e-04,2.573839488668312704e-04,-1.399421891449685205e-03,1.588114651732107710e-02,7.267065862812044537e-03,3.658159019483404883e-02,5.946935600931469931e-03,-4.293497215886310503e-02,4.242800277224594713e-02,1.596841349659791978e-02,-3.162874877681282060e-02,-3.084387685389115494e-02,-2.834346350893919217e-02,5.262672708621798749e-03,2.588515605246113557e-02,2.450729152418225365e-02,7.650344796166830275e-02,2.721979652989594406e-02,-2.026974025311393743e-02,-3.745429735601366050e-02,1.402887402007980261e-02,1.640052015172187294e-02,5.002520301363853894e-02,-3.251657759041907958e-02,-4.109559635531835967e-03,6.046716275968041371e-02,5.952703704147091490e-02,8.954967330893749342e-03,-3.926440556227143996e-02,2.588908246926700796e-02,-2.544048353921528685e-02,-1.665719334449064504e-02,-3.625409959058172038e-02,-2.406015843213656427e-02,2.809194738087418888e-02,5.201303659890264830e-02,1.901569702007589735e-02,-2.310869845332113454e-03,-5.144790977085771447e-03,1.825282262109207895e-02,1.957789731925011975e-02,-3.377542663760108727e-02,9.541187640807295700e-05,1.023457390070832695e-01,-6.830888736339330893e-03,-4.592138025814494588e-03,-2.642843759188851643e-02,-5.688544463948631835e-02,5.757116556683392061e-02,1.280763304462715496e-02,-2.331052645717526101e-02
1.501419881376849300e-02,-7.347055117148723613e-02,-1.258863893908705733e-01,1.040547557579598881e-01,-1.939586578730890772e-03,1.060173945910317106e-02,-5.291993019117233882e-03,1.861935631125052060e-01,-8.842798294414518090e-02,-1.504896899897769091e-01,5.955858657054270699e-02,9.557267667192887242e-03,8.525449142613004960e-02,-9.438234726328226243e-02,-1.007744695116655903e-02,8.199035226973833135e-02,-2.963208568462636500e-02,3.512240490418781780e-02,-1.059158174174826550e-01,6.434813347258095707e-03,-4.095432457697416317e-02,-9.540226359697483172e-02,9.353352528691410983e-02,-2.837197035473066828e-02,-5.643121929547375432e-02,-5.274759507087746491e-02,1.554806238671723774e-02,-1.112528846979286140e-02,7.027451160650169046e-03,6.362422865837702446e-02,3.660511808864366778e-02,1.413359207684852271e-02,-1.341590139378003553e-02,1.024846311260209919e-01,-1.940709352090572506e-02,-5.168298085807116610e-03,2.528914580847934843e-02,-4.981676581709696544e-02,1.142631617804075045e-01,-4.919326554814299618e-02,-3.813460500495299832e-02,9.513387383393039423e-03,-5.675827618724393203e-02,-1.011671428989847563e-02,2.868032115144163868e-02,1.297337394668768122e-02,1.102438048710632224e-01,-2.376353942698575597e-02,8.572931459678063970e-02,-1.039023532764128260e-01,-1.002118759530966907e-01,6.402088022616850282e-02,3.309003008068542306e-02,-6.946128339114283901e-02,7.249894005579426981e-02,2.094128439067291167e-02,3.604678775648796629e-02,1.050356852808143060e-02,2.878995806929467854e-02,-8.740264000664856037e-02,7.542102373594615494e-02,-1.029088521219316404e-01,-5.024557456291203067e-02,-4.171618601515579561e-02,-3.361048917449832585e-02,-2.265847498902839180e-02,-3.853165366948194115e-02,-1.189455795096311663e-01,4.666094171996931772e-02,-5.760629368501833658e-02,-1.284594639101022812e-02,-5.840337291228128030e-02,1.958948858950491576e-02,1.083426393571674216e-02,5.620383091602437764e-02,-4.302943992078269624e-04,6.503419743513788598e-02,2.717615235899235090e-03,-1.334808643152165207e-02,-6.890484731846732713e-02,5.213065917432656987e-02,2.141977602084231894e-02,1.064934771412550801e-01,-8.103866612768999278e-02,-7.798121682854275427e-02,9.366366590931199387e-02,7.762939442896893416e-02,-8.652143751980541364e-02,1.612469168562632310e-02,-7.528700501092765174e-02,-6.063183247049706154e-02,-1.074904107539395720e-01,-1.233071817108656598e-01,-2.063287851878744389e-02,-1.715181875121876698e-02,-5.633403294381943843e-02,-4.858883500718366028e-02,2.482642608059400235e-02,8.133853477896656192e-02,-1.270189389431949922e-01
1.441943228554016555e-02,-4.812058467880565849e-02,-3.449388174361931597e-02,3.960435476617972517e-02,2.256223896437480059e-02,3.510563634745786366e-02,-1.387542040999305108e-02,-7.356188028692531473e-03,-1.967756873627512365e-02,2.079506269859084447e-02,1.348199573277286852e-02,3.968709853150248490e-02,2.480514047171318917e-02,-2.277120230382646653e-03,2.393312895332373388e-02,5.935861145343869494e-02,1.912942798945859585e-02,-2.813678392065563014e-02,-1.222560513852473038e-02,5.339455817655079824e-03,5.026570220568759434e-02,-4.537627751228969636e-02,2.104030104347651489e-02,-1.868264858128451320e-02,-1.141735071822804447e-02,2.782007782066846929e-02,3.634192730760433393e-02,-2.014678253475868722e-02,5.378725427093255726e-03,-3.992756033227478490e-02,1.310745081824214384e-02,7.304832415067970264e-03,-7.290956942798591280e-03,1.503884284194277957e-02,1.238734528685901844e-02,3.619254094772664937e-02,-3.643095710528429509e-02,-9.779621046696954090e-03,4.459591652932015475e-03,2.371628471685040263e-02,-3.740664611109337234e-02,-9.995553572966656228e-04,-5.699762767813427999e-03,-2.598153757355435925e-02,-1.353433726745905882e-02,9.964010404696818299e-03,2.059792812742941050e-03,-8.115977957344939347e-03,2.300768842959009797e-02,-1.223822403763859257e-02,-1.163534087450093096e-02,1.514385855389193195e-02,1.041606646120053596e-02,-1.603194818090942705e-02,2.987933893926542420e-02,-4.340656861479352618e-04,-2.629665883722960909e-02,2.680483235780843285e-02,9.015346461720434926e-03,-2.027825829678048947e-02,-1.645453796851895426e-02,-2.357203628411620733e-02,-3.190223439437494808e-04,-7.314363921905878835e-03,8.144150762682413058e-03,4.212504517035497303e-02,1.567582685058311123e-02,-2.185981634273916410e-02,-2.433691128265289341e-02,1.729016711780019197e-04,1.501708813409584169e-02,2.383812257189394518e-02,-1.931922585667413678e-02,-1.360373741460799320e-02,4.267140333954230064e-02,2.952209971578366107e-02,2.563985765059520125e-02,-1.514166408932801806e-02,2.684424468804063810e-02,-2.312407876929001641e-02,-9.922006840055669699e-03,-1.720606147165524430e-02,-1.042358762630842678e-02,6.192302844701346419e-03,1.717114718626315192e-02,1.503912065312319225e-02,2.784851870955044190e-02,-2.662925452526930872e-02,1.568361937852080779e-02,-2.266459432481653536e-03,-2.780870552986062019e-02,-1.270989199527539602e-02,3.494161774842709234e-02,-1.654704453298003544e-02,-2.232948531131145886e-02,-2.695239593289203497e-02,-3.791572890027942316e-02,3.772101274712175156e-02,2.129773600107289638e-02,-3.151279140399587675e-02
