1.637098827141727497e-01,2.737055262047136117e-01,3.922120190174033932e-03
2.749850495774175396e-01,4.057286035200726587e-02,-6.021322476896538017e-02
9.552566430488571014e-02,-1.628259351086336071e-01,1.057821365049278761e-01
4.295745118340787427e-01,-1.069931184932195606e-02,4.788113094322759555e-01
7.174648085485006710e-02,-7.374354399826552053e-02,-6.136762740360780094e-02
-2.789674249515446403e-01,-3.720727160023148961e-01,-9.523530927844475746e-02
1.772329561529709663e-01,9.386438459451619531e-02,-4.332626335105114329e-02
-1.043723233771386427e-01,2.000501965100713320e-01,-2.747229200359870283e-01
5.906945713041519275e-01,-1.687801408634316547e-01,-2.639518628615692419e-01
-1.115793268490495975e-02,3.690393156838638056e-02,-2.359348673947144759e-01
-1.375357810190146468e-01,2.597386591101781828e-01,-6.747496734395989904e-02
-7.893748393740728300e-03,2.216308976861606772e-01,-3.487876089612632069e-02
2.521834655460563623e-01,1.891803349862835881e-01,-1.691100021798741249e-01
2.893642240827573597e-01,6.986732395366877790e-02,-3.706471282814384205e-01
-2.001715882643913536e-01,2.798425799755183685e-01,-1.141981006416605549e-01
7.655664390373298489e-02,-3.045117117209117930e-01,-2.562473020804287849e-01
-5.866025826604871068e-02,-4.649920732627078612e-01,-3.314251455931101487e-01
-9.071713234519915292e-02,2.144360030002116779e-01,-4.067427977041702114e-01
8.810612890510612083e-03,2.648151847836012207e-01,-3.534396144665859218e-02
7.495619065031521033e-02,1.167693518824764326e-01,-1.157804424581497654e-01
